satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
0.58,0.76,7,264,5,0,0,0,support,low
0.14,0.36,2,258,10,0,1,0,management,medium
0.5,0.88,6,201,4,0,0,0,support,low
0.43,0.8,4,305,6,0,0,0,management,low
0.25,0.58,3,274,8,0,0,0,support,high
0.21,0.36,4,165,9,0,1,0,finance,low
0.17,0.48,4,222,2,1,0,0,support,medium
0.52,0.79,7,108,8,0,0,0,finance,medium
0.63,0.69,2,257,8,1,0,0,product_mng,high
0.14,0.36,6,101,4,0,0,0,support,medium
0.45,0.5,7,262,7,0,0,0,marketing,low
0.37,0.59,5,179,6,0,0,0,sales,low
0.44,0.87,4,157,7,1,0,0,management,high
0.54,0.36,2,292,8,0,0,0,finance,medium
0.31,0.66,4,228,6,0,0,0,product_mng,medium
0.35,0.62,7,121,4,0,1,0,finance,low
0.36,0.47,4,250,4,0,1,0,RandD,medium
0.1,0.58,2,271,7,0,1,0,management,low
0.66,0.73,6,181,4,0,0,0,support,low
0.45,0.55,4,217,5,0,0,0,IT,medium
0.16,0.57,7,294,5,0,0,0,hr,medium
0.05,0.94,4,115,2,0,0,0,technical,low
0.65,0.56,4,216,10,0,1,0,marketing,medium
0.54,0.59,2,155,10,0,0,0,marketing,low
0.49,0.67,5,259,3,1,0,0,technical,medium
0.38,0.53,7,223,7,0,1,0,hr,medium
0.33,0.78,5,217,10,1,0,0,technical,medium
0.16,0.65,3,247,8,1,1,0,technical,low
0.37,0.86,3,125,9,0,1,0,marketing,low
0.13,0.37,5,141,10,0,0,0,finance,low
0.28,0.38,6,165,2,0,0,0,marketing,low
0.72,0.66,4,130,10,0,0,0,RandD,low
0.22,0.74,5,294,3,0,0,0,management,medium
0.29,0.67,6,201,7,0,0,0,sales,medium
0.43,0.36,4,279,10,0,0,0,hr,low
0.23,0.85,7,277,5,0,0,0,product_mng,medium
0.54,0.41,6,211,9,0,0,0,sales,low
0.31,0.88,5,228,3,0,0,0,finance,medium
0.76,0.8,7,254,7,0,0,0,management,high
0.88,0.42,6,222,2,0,1,0,finance,low
0.43,0.51,6,193,9,0,0,0,management,low
0.42,0.36,5,231,5,0,0,0,technical,medium
0.6,0.84,4,302,5,0,0,0,hr,low
0.71,0.73,3,115,4,0,1,0,sales,low
0.22,0.44,4,106,7,0,0,0,RandD,low
0.34,0.44,7,252,2,0,0,0,product_mng,medium
0.51,0.6,2,123,7,0,1,0,IT,low
0.18,0.49,7,113,3,0,0,0,product_mng,medium
0.49,0.37,7,151,6,0,0,0,sales,high
0.46,0.62,3,143,3,0,0,0,marketing,medium
0.5,0.78,7,242,8,0,0,0,hr,low
0.55,0.71,3,307,4,0,1,0,sales,low
0.46,0.58,3,140,3,0,0,0,support,low
0.32,0.36,2,288,7,0,1,0,IT,medium
0.12,0.36,2,171,10,0,0,0,support,high
0.09,0.82,2,259,5,0,0,0,hr,medium
0.22,0.68,7,163,8,0,0,0,technical,low
0.58,0.46,3,310,4,0,1,0,IT,low
0.05,0.78,5,239,2,0,1,0,support,medium
0.06,0.68,5,119,8,0,0,0,technical,medium
0.31,0.67,4,272,2,0,0,0,finance,medium
0.71,0.36,2,306,8,1,0,0,RandD,medium
0.16,0.68,2,256,8,0,0,0,sales,low
0.05,0.81,3,176,5,0,0,0,product_mng,high
0.45,0.36,5,162,2,0,1,0,hr,low
0.17,0.74,4,241,4,0,1,0,technical,low
0.22,0.63,7,220,5,0,0,0,hr,low
0.27,0.36,5,151,7,0,1,0,support,medium
0.65,0.46,7,302,6,1,0,0,RandD,low
0.07,0.73,7,237,7,0,0,0,IT,low
0.72,0.93,2,272,6,1,0,0,IT,medium
0.34,0.38,6,189,9,0,0,0,finance,low
0.23,0.76,6,184,3,0,0,0,management,medium
0.58,0.57,6,284,8,0,0,0,hr,medium
0.42,0.61,4,103,4,0,0,0,technical,low
0.36,0.36,6,185,10,0,0,0,support,medium
0.31,0.71,3,105,10,1,0,0,hr,medium
0.65,0.53,4,105,2,1,1,0,support,low
0.63,0.66,6,141,2,0,0,0,technical,low
0.44,0.61,6,146,9,0,0,0,technical,low
0.33,0.44,2,218,4,0,0,0,IT,low
0.53,0.41,7,237,8,0,0,0,hr,low
0.18,0.7,2,163,6,0,0,0,finance,low
0.51,0.71,4,125,2,0,1,0,technical,medium
0.46,0.38,4,207,2,0,0,0,management,high
0.4,0.92,4,119,3,0,0,0,support,medium
0.56,0.36,4,225,4,0,0,0,marketing,low
0.41,0.59,2,219,7,0,1,0,RandD,medium
0.22,0.68,6,241,10,0,0,0,support,medium
0.3,0.9,5,111,9,0,0,1,technical,medium
0.4,0.74,4,189,4,0,0,0,management,low
0.46,0.79,7,233,6,1,0,0,support,low
0.58,0.7,3,143,2,0,1,0,marketing,low
0.24,0.57,7,163,8,0,0,0,product_mng,low
0.61,0.45,4,288,7,0,0,0,finance,medium
0.79,0.53,7,184,6,0,0,0,technical,medium
0.22,0.87,6,252,6,0,0,0,support,medium
0.58,0.73,4,277,9,0,1,0,sales,low
0.19,0.57,7,184,2,0,0,0,technical,low
0.25,0.68,6,193,8,0,1,0,hr,low
0.41,0.55,3,228,9,0,0,0,management,low
0.34,0.64,5,215,10,0,0,0,RandD,low
0.13,0.41,6,181,9,1,0,0,product_mng,low
0.71,0.53,6,114,7,0,0,0,sales,medium
0.21,0.86,4,146,7,1,0,0,finance,medium
0.45,0.73,6,203,4,0,1,0,product_mng,low
0.12,0.7,6,245,7,0,0,0,finance,medium
0.18,0.36,6,231,4,0,1,0,support,medium
0.11,0.53,7,259,4,0,0,0,technical,medium
0.3,0.64,3,286,9,0,0,0,management,low
0.17,0.82,3,242,5,0,0,0,marketing,medium
0.52,0.38,6,271,3,0,0,0,marketing,medium
0.4,0.63,5,154,6,0,0,0,marketing,medium
0.29,0.71,2,124,10,0,0,0,support,low
0.26,0.62,3,188,4,1,1,1,hr,low
0.62,0.83,6,222,3,0,0,0,marketing,low
0.31,0.93,2,175,7,0,1,0,finance,medium
0.3,0.4,2,199,10,0,0,0,management,medium
0.36,0.7,7,282,6,0,0,0,support,medium
0.38,0.47,4,213,4,0,0,0,marketing,medium
0.2,0.75,5,128,4,0,0,0,sales,medium
0.53,0.8,4,200,9,0,0,0,sales,low
0.64,0.62,6,281,5,0,0,0,hr,medium
0.13,0.5,2,180,6,1,0,0,technical,low
0.39,0.36,7,304,9,0,0,0,technical,low
0.62,0.38,2,156,8,0,1,0,support,medium
0.94,0.87,2,194,6,0,1,0,finance,low
0.67,0.36,4,145,6,0,1,0,hr,high
0.42,0.41,3,133,2,1,1,0,management,low
0.42,0.59,5,220,5,0,0,0,support,medium
0.62,0.36,2,222,4,0,0,0,marketing,low
0.04,0.36,5,141,4,0,1,0,technical,low
0.29,0.57,7,98,4,0,0,0,product_mng,medium
0.1,0.75,2,117,8,0,0,0,management,low
0.55,0.91,4,220,6,0,0,0,support,low
0.16,0.62,6,112,4,0,0,0,technical,medium
0.63,0.83,3,158,8,0,0,0,IT,low
0.23,0.46,6,103,6,0,0,0,support,medium
0.65,0.89,4,195,5,0,0,0,IT,medium
0.58,0.77,2,289,4,0,0,0,hr,low
0.42,0.66,7,179,8,0,0,0,sales,medium
0.8,0.62,5,203,2,0,0,0,hr,low
0.11,0.73,7,198,9,0,0,0,product_mng,medium
0.7,0.78,4,173,7,1,0,0,product_mng,medium
0.25,0.36,7,298,2,1,1,0,product_mng,medium
0.37,0.71,6,164,5,0,0,0,sales,medium
0.37,0.52,6,293,8,0,1,0,product_mng,low
0.41,0.66,6,249,8,1,0,0,RandD,low
0.28,0.65,7,126,10,0,0,0,RandD,low
0.33,0.71,2,273,5,1,0,0,hr,medium
0.2,0.36,6,283,5,1,0,0,sales,high
0.1,0.74,6,201,4,0,0,0,IT,medium
0.53,0.89,2,124,2,0,1,0,support,medium
0.7,0.81,2,152,3,0,0,0,product_mng,high
0.44,0.42,4,224,3,1,0,0,RandD,low
0.11,0.61,2,230,8,0,0,0,technical,low
0.3,0.43,7,253,3,0,0,0,sales,medium
0.4,0.7,5,274,5,1,0,0,RandD,medium
0.12,0.7,5,145,5,0,0,0,product_mng,medium
0.47,0.57,3,228,5,0,0,0,sales,low
0.33,0.68,2,285,9,0,0,0,IT,medium
0.26,0.87,6,103,7,1,1,0,product_mng,low
0.06,0.81,3,306,10,1,0,0,hr,medium
0.42,0.36,5,125,5,1,0,0,finance,low
0.42,0.82,7,134,5,0,0,0,product_mng,low
0.31,0.44,4,151,9,0,0,0,marketing,high
0.5,0.58,7,106,2,0,0,0,marketing,low
0.6,0.7,7,247,8,0,1,0,sales,medium
0.21,0.36,7,174,8,0,0,0,support,medium
0.17,0.77,7,161,4,0,0,0,technical,low
0.53,0.79,4,177,6,1,0,0,hr,low
0.27,0.52,3,284,9,0,1,0,IT,low
0.35,0.36,6,212,9,0,0,0,RandD,low
0.72,0.51,2,187,6,1,0,0,hr,low
0.53,0.61,4,136,10,0,1,0,finance,medium
0.19,0.69,6,260,6,1,0,1,product_mng,medium
0.24,0.52,2,135,8,0,0,0,IT,low
0.42,0.8,3,246,10,0,0,0,sales,medium
0.45,0.53,2,179,9,0,1,0,IT,medium
0.18,0.54,5,144,3,1,0,0,technical,low
0.54,0.65,6,225,2,0,0,0,hr,medium
0.55,0.88,4,245,5,0,0,0,finance,low
0.51,0.76,6,163,2,0,1,0,support,low
0.8,0.46,6,221,9,1,1,0,marketing,low
0.52,0.53,4,308,8,0,0,0,sales,medium
0.13,0.49,3,230,10,0,1,0,support,low
0.19,0.47,3,257,10,0,0,0,RandD,medium
0.31,0.56,2,277,6,1,1,0,management,medium
0.19,0.75,6,188,5,0,0,0,hr,low
0.47,0.55,3,213,4,0,0,0,product_mng,medium
0.2,0.53,7,100,5,0,0,0,product_mng,medium
0.25,0.73,3,299,5,0,0,0,RandD,low
0.1,0.69,5,253,6,0,0,0,finance,low
0.67,0.64,7,287,10,0,0,0,marketing,medium
0.35,0.41,2,273,10,1,1,0,marketing,high
0.74,0.88,6,246,10,1,1,0,product_mng,medium
0.39,0.65,6,160,7,0,1,0,RandD,low
0.3,0.59,4,285,8,0,0,0,marketing,low
0.47,0.54,4,281,7,0,0,0,hr,medium
0.17,0.36,2,131,8,0,0,0,RandD,low
0.21,0.91,5,265,2,0,1,0,support,low
0.66,0.36,5,191,6,0,1,0,product_mng,medium
0.57,0.4,3,166,9,0,0,0,sales,medium
0.29,0.61,3,116,3,0,0,0,hr,low
0.21,0.36,6,203,2,0,0,0,marketing,medium
0.74,0.82,7,113,5,0,1,0,marketing,low
0.2,0.47,6,166,8,0,0,0,sales,medium
0.48,0.49,5,307,2,0,0,0,support,low
0.51,0.78,7,263,3,0,0,0,support,medium
0.19,0.45,7,267,3,1,0,0,support,low
0.34,0.77,7,148,4,0,1,0,management,high
0.41,0.52,2,146,6,0,0,0,finance,high
0.49,0.56,5,262,3,0,1,0,support,low
0.1,0.46,3,212,9,0,0,0,finance,low
0.28,0.77,7,280,5,0,0,0,product_mng,low
0.52,0.44,6,227,6,0,0,0,hr,medium
0.6,0.81,5,115,3,0,0,0,technical,low
0.51,0.42,5,228,3,0,0,0,sales,low
0.04,0.44,7,233,7,0,0,0,RandD,low
0.57,0.66,2,136,4,1,1,0,technical,low
0.28,0.74,6,281,9,0,0,0,IT,low
0.1,0.36,3,204,10,0,0,0,management,low
0.51,0.85,2,165,8,0,1,0,IT,low
0.65,0.83,5,246,10,0,0,1,IT,medium
0.66,0.45,4,164,7,0,0,0,finance,low
0.45,0.63,5,246,8,1,1,0,sales,medium
0.42,0.55,7,171,8,0,0,0,technical,medium
0.32,0.8,5,186,10,0,0,0,product_mng,medium
0.67,0.5,7,270,3,0,0,0,product_mng,low
0.58,0.9,7,233,3,0,0,0,management,medium
0.41,0.8,3,100,9,0,0,0,sales,high
0.02,0.81,6,149,5,1,0,0,sales,medium
0.65,0.82,6,249,4,0,1,0,hr,low
0.09,0.61,7,208,4,0,0,0,management,low
0.31,0.41,5,157,9,0,0,0,RandD,low
0.37,0.52,4,252,4,0,0,0,sales,low
0.07,0.72,6,239,6,0,0,0,product_mng,low
0.33,0.48,2,116,9,0,0,0,finance,medium
0.17,0.7,6,230,8,0,0,0,hr,high
0.4,0.68,7,145,6,0,1,1,support,low
0.54,0.64,5,244,6,0,0,0,product_mng,medium
0.54,0.55,5,259,3,0,1,0,marketing,low
0.25,0.6,5,216,2,0,0,0,sales,low
0.61,0.57,4,259,10,0,1,0,RandD,low
0.63,0.68,6,108,7,0,0,0,IT,medium
0.49,0.77,7,303,6,0,1,0,technical,low
0.44,0.59,4,176,3,0,0,0,support,medium
0.28,0.36,2,201,2,0,0,0,marketing,low
0.21,0.87,3,166,5,1,0,0,IT,medium
0.67,0.36,4,175,3,0,0,0,technical,medium
0.29,0.36,4,255,10,0,0,0,finance,low
0.85,0.83,2,149,7,0,1,0,support,low
0.21,0.68,6,261,3,0,1,0,IT,low
0.81,0.74,3,195,8,0,1,0,sales,low
0.53,0.7,7,202,3,0,0,0,marketing,low
0.34,0.4,4,237,10,0,0,0,hr,medium
0.45,0.63,4,175,9,0,1,0,IT,medium
0.4,0.36,6,234,10,0,0,0,marketing,medium
0.36,0.63,5,173,2,0,0,0,IT,low
0.19,0.86,7,255,10,0,0,0,sales,low
0.08,0.6,6,285,10,0,0,0,product_mng,low
0.57,0.54,6,300,3,1,0,0,marketing,medium
0.59,0.41,6,160,3,0,0,0,RandD,low
0.32,0.36,3,134,4,0,0,0,management,high
0.31,0.72,3,198,6,0,0,0,sales,low
0.63,0.61,3,189,10,0,0,0,support,low
0.57,0.84,7,119,7,0,0,0,sales,low
0.15,0.63,5,304,3,0,1,0,IT,medium
0.63,0.6,7,174,10,0,0,0,IT,low
0.51,0.75,3,264,6,0,0,0,product_mng,low
0.4,0.48,4,137,9,0,1,0,marketing,medium
0.14,0.66,5,198,3,0,0,0,support,medium
0.11,0.36,7,164,10,0,0,0,support,low
0.5,0.65,4,296,2,0,0,0,marketing,medium
0.38,0.86,4,219,3,0,0,0,hr,medium
0.22,0.93,7,195,8,0,0,0,marketing,medium
0.82,0.78,3,163,7,0,0,0,technical,high
0.67,0.81,2,163,5,0,1,0,marketing,medium
0.15,0.68,5,160,8,0,1,0,marketing,low
0.12,0.68,7,209,3,0,0,0,sales,medium
0.42,0.36,3,157,8,0,1,0,hr,medium
0.52,0.61,4,183,7,0,0,0,management,medium
0.61,0.42,7,210,3,0,0,0,hr,medium
0.48,0.56,4,170,6,0,0,0,technical,low
0.45,0.56,7,153,4,0,0,0,marketing,medium
0.71,0.36,4,118,10,0,0,0,hr,low
0.85,0.58,4,106,3,0,0,0,marketing,low
0.51,0.36,7,185,6,0,0,0,hr,low
0.59,0.47,5,211,8,0,0,0,marketing,medium
0.1,0.59,2,101,9,0,1,0,finance,medium
0.82,0.44,6,308,9,0,0,0,hr,low
0.58,0.82,7,142,6,0,1,0,RandD,medium
0.15,0.56,3,178,4,0,1,0,sales,medium
0.4,0.36,5,251,2,1,0,0,technical,low
0.4,0.63,7,289,8,0,0,0,technical,medium
0.66,0.72,6,199,7,1,0,0,RandD,medium
0.61,0.37,7,119,2,0,0,0,IT,low
0.11,0.36,7,177,8,0,0,0,hr,low
0.59,0.43,5,294,4,0,1,0,product_mng,low
0.51,0.89,5,137,4,0,1,0,IT,low
0.35,0.95,6,107,9,0,1,0,finance,low
0.64,0.57,5,200,8,0,1,0,IT,medium
0.5,0.49,4,221,10,0,0,0,hr,low
0.3,0.63,7,234,7,0,0,0,hr,low
0.45,0.36,5,277,7,0,1,0,support,low
0.62,0.84,5,145,8,0,0,0,technical,low
0.25,0.76,6,252,6,0,1,0,sales,low
0.25,0.36,3,181,4,0,0,0,technical,medium
0.37,0.56,5,155,9,0,1,0,product_mng,medium
0.26,0.4,3,277,6,0,1,0,IT,low
0.46,0.36,2,98,5,0,0,0,finance,high
0.43,0.36,2,119,5,0,0,0,marketing,medium
0.27,0.42,4,278,8,1,1,0,product_mng,low
0.14,0.66,4,197,6,0,1,0,hr,low
0.4,0.47,6,210,8,0,0,0,RandD,low
0.45,0.71,7,186,10,0,0,0,management,medium
0.68,0.47,4,144,7,0,1,0,product_mng,low
0.09,0.95,5,286,4,0,0,0,marketing,low
0.34,0.65,3,201,9,1,0,0,hr,low
0.06,0.96,5,135,8,0,0,0,finance,low
0.07,0.77,5,223,8,1,0,0,RandD,low
0.47,0.7,6,156,2,0,0,0,technical,low
0.42,0.69,4,193,6,0,0,0,sales,medium
0.28,0.79,7,174,3,0,0,0,finance,low
0.3,0.65,5,305,8,0,0,0,RandD,low
0.35,0.52,6,170,9,1,1,0,marketing,low
0.09,0.53,5,183,10,1,0,0,RandD,medium
0.23,0.62,2,110,9,0,0,0,management,medium
0.3,0.38,6,182,6,0,1,0,IT,medium
0.62,0.57,2,172,5,0,0,0,marketing,low
0.46,0.88,6,99,8,0,0,0,support,low
0.53,0.79,7,264,5,0,1,0,support,low
0.3,0.66,4,231,7,0,0,0,IT,low
0.32,0.6,7,239,9,0,1,0,sales,low
0.32,0.78,3,294,6,0,0,0,RandD,low
0.08,0.38,3,184,2,0,1,0,IT,medium
0.25,0.87,3,242,9,0,0,0,technical,low
0.67,0.82,5,240,8,0,0,0,hr,low
0.4,0.39,2,125,10,0,1,0,management,medium
0.27,0.42,3,133,9,0,0,0,technical,high
0.5,0.48,3,238,9,0,1,0,technical,high
0.76,0.36,3,187,8,0,1,0,hr,medium
0.6,0.56,3,132,4,1,1,0,RandD,medium
0.25,0.81,7,179,7,0,0,0,finance,low
0.32,0.7,2,247,4,0,1,0,technical,low
0.48,0.69,2,226,9,0,0,0,management,low
0.6,0.55,7,97,3,0,0,0,sales,high
0.26,0.36,4,231,6,0,0,0,technical,medium
0.1,0.79,5,139,2,0,0,0,marketing,low
0.33,0.7,6,109,3,0,0,0,technical,low
0.38,0.64,4,144,6,0,0,0,RandD,low
0.16,0.93,3,300,4,0,0,0,IT,medium
0.6,0.39,3,233,6,0,0,0,technical,low
0.27,0.7,2,290,8,0,0,0,marketing,medium
0.4,0.42,6,111,5,0,0,0,management,low
0.42,0.39,7,120,3,1,0,0,management,medium
0.26,0.57,2,250,2,0,0,0,product_mng,low
0.72,0.43,5,176,3,0,0,0,sales,low
0.52,0.8,2,189,10,0,0,0,management,low
0.2,0.56,5,179,6,0,0,0,support,medium
0.35,0.38,4,306,2,0,0,0,product_mng,medium
0.22,0.49,5,160,3,0,0,0,sales,medium
0.22,0.36,6,186,2,1,0,0,product_mng,medium
0.38,0.73,7,284,3,0,0,0,RandD,low
0.53,0.72,3,284,6,0,0,0,technical,low
0.38,0.42,2,137,2,0,0,0,management,medium
0.49,0.49,4,205,7,0,1,0,technical,low
0.5,0.81,7,188,6,0,0,0,hr,medium
0.46,0.36,7,180,2,1,1,0,product_mng,medium
0.35,0.36,2,207,8,1,0,0,sales,medium
0.53,0.36,4,197,4,0,0,0,sales,low
0.46,0.58,7,242,2,0,1,0,finance,low
0.41,0.75,3,120,2,0,0,0,IT,low
0.45,0.93,7,196,6,1,0,0,RandD,medium
0.2,0.36,7,108,2,1,0,0,finance,high
0.33,0.71,6,212,5,0,0,0,product_mng,medium
0.23,0.69,6,141,10,0,0,0,support,low
0.18,0.88,7,123,5,0,0,0,hr,medium
0.73,0.84,5,183,2,1,1,0,sales,medium
0.39,0.83,5,106,5,0,0,0,support,medium
0.71,0.42,2,154,7,0,1,0,RandD,low
0.2,0.81,5,160,6,0,0,0,finance,low
0.42,0.48,6,174,5,0,0,0,sales,medium
0.25,0.6,7,179,5,0,0,0,IT,low
0.19,0.71,2,151,4,0,1,0,technical,medium
0.31,0.62,7,301,3,0,1,0,IT,low
0.46,0.36,3,104,3,0,0,0,RandD,low
0.87,0.36,3,283,2,0,0,0,management,low
0.49,0.63,3,269,3,0,0,0,support,medium
0.71,0.41,3,117,9,0,0,0,IT,medium
0.6,0.49,4,255,3,0,0,0,support,medium
0.08,0.69,7,136,9,0,1,0,technical,low
0.56,0.38,6,265,8,0,0,0,marketing,medium
0.61,0.68,2,276,2,0,0,0,finance,medium
0.78,0.8,4,302,4,0,0,0,support,medium
0.75,0.85,4,122,8,0,0,0,finance,low
0.36,0.96,3,282,4,0,1,0,RandD,medium
0.28,0.89,3,108,9,0,1,0,management,medium
0.43,0.48,3,266,2,0,0,0,RandD,medium
0.58,0.83,7,206,9,0,0,0,RandD,low
0.27,0.93,2,106,9,0,0,0,technical,medium
0.65,0.48,6,233,3,1,0,0,sales,low
0.73,0.68,3,307,3,0,0,0,finance,low
0.13,0.36,5,274,4,0,0,0,finance,medium
0.28,0.44,6,205,10,0,0,0,finance,medium
0.09,0.78,7,276,9,0,0,0,IT,low
0.23,0.93,4,304,9,1,0,0,technical,medium
0.49,0.39,7,297,3,0,0,0,marketing,low
0.27,0.63,3,114,9,0,0,0,technical,low
0.43,0.78,2,147,6,0,0,0,IT,medium
0.06,0.77,3,156,5,0,0,0,RandD,high
0.2,0.36,4,158,6,0,0,0,hr,low
0.13,0.57,2,309,7,1,0,0,product_mng,low
0.15,0.36,6,286,6,0,0,0,management,medium
0.43,0.36,2,291,4,0,0,0,product_mng,medium
0.4,0.86,2,277,6,0,1,0,technical,medium
0.55,0.36,7,273,4,0,0,0,sales,low
0.56,0.73,3,182,3,0,0,0,RandD,low
0.6,0.57,5,167,9,0,0,0,technical,medium
0.21,0.36,3,223,8,0,0,0,sales,high
0.58,0.75,3,294,2,0,0,0,hr,low
0.29,0.7,7,129,6,0,0,0,RandD,high
0.64,0.81,6,152,2,0,1,0,marketing,medium
0.6,0.92,6,128,5,0,1,0,sales,medium
0.31,0.36,5,282,3,0,1,0,IT,low
0.5,0.85,6,219,5,0,0,0,marketing,low
0.5,0.62,2,306,7,0,0,0,hr,low
0.13,0.73,4,198,9,0,1,0,support,medium
0.2,0.79,3,160,5,0,0,0,sales,medium
0.2,0.84,4,264,9,1,0,0,RandD,medium
0.5,0.56,5,135,6,1,0,0,RandD,low
0.22,0.36,3,201,10,1,0,0,management,low
0.09,0.4,6,226,4,1,0,0,hr,medium
0.4,0.71,5,297,9,0,0,0,hr,high
0.5,0.7,6,101,2,0,1,0,sales,low
0.19,0.56,3,185,3,0,0,0,support,low
0.54,0.6,6,291,4,0,0,0,hr,medium
0.42,0.65,3,220,2,0,1,0,IT,low
0.53,0.64,6,241,2,0,1,0,IT,low
0.7,0.64,6,209,10,1,0,0,product_mng,low
0.12,0.78,7,304,4,0,1,0,marketing,medium
0.42,0.36,4,267,7,0,0,0,hr,low
0.27,0.36,5,109,9,0,0,0,IT,medium
0.04,0.71,6,122,9,0,0,0,IT,medium
0.82,0.49,3,172,5,0,0,0,management,low
0.17,0.36,2,215,3,0,1,0,technical,low
0.33,0.65,7,251,4,0,0,0,support,medium
0.19,0.55,6,101,9,0,0,0,finance,medium
0.26,0.59,2,214,6,0,1,0,IT,low
0.65,0.78,5,132,2,0,0,0,hr,low
0.46,0.64,4,130,4,0,0,0,finance,medium
0.67,0.69,7,141,2,1,0,0,support,low
0.41,0.68,5,229,3,0,0,1,sales,medium
0.17,0.63,6,125,2,0,1,0,support,low
0.6,0.61,7,221,6,1,0,0,management,low
0.82,0.58,6,306,10,0,0,0,product_mng,low
0.56,0.48,5,277,5,1,0,0,RandD,low
0.68,0.66,4,245,7,0,1,1,marketing,low
0.16,0.38,7,219,8,0,0,0,product_mng,low
0.24,0.9,5,132,3,0,0,0,IT,low
0.28,0.54,6,237,10,0,0,0,marketing,low
0.08,0.36,5,137,8,0,0,0,marketing,medium
0.14,0.37,6,101,3,0,0,0,support,medium
0.71,0.79,3,97,7,0,0,0,finance,medium
0.61,0.57,7,272,10,0,0,0,RandD,medium
0.59,0.78,4,129,2,0,0,0,RandD,low
0.68,0.75,5,307,6,0,0,0,product_mng,medium
0.27,0.8,5,209,5,0,0,0,technical,medium
0.12,0.5,2,240,7,0,0,0,IT,medium
0.1,0.37,4,159,10,0,0,0,IT,medium
0.38,0.76,7,227,8,0,0,0,support,medium
0.58,0.67,2,138,6,0,0,0,IT,low
0.39,0.36,2,250,2,0,0,0,support,low
0.21,0.92,6,160,10,0,1,0,finance,medium
0.29,0.44,7,118,2,0,0,0,finance,medium
0.37,0.36,2,169,3,0,1,0,sales,medium
0.27,0.59,3,246,2,0,0,0,product_mng,low
0.11,0.68,2,245,8,1,1,0,IT,medium
0.41,0.4,5,292,10,0,0,0,support,low
0.25,0.56,2,191,2,0,0,0,technical,low
0.27,0.51,3,292,3,0,0,0,management,medium
0.27,0.89,7,243,6,0,0,0,RandD,low
0.26,0.81,4,168,3,0,1,0,support,medium
0.58,0.69,6,271,6,0,0,0,RandD,low
0.83,0.5,3,300,10,1,1,0,management,low
0.55,0.36,5,176,8,0,0,0,hr,low
0.54,0.8,5,154,9,0,0,0,hr,low
0.35,0.52,2,240,5,0,0,0,sales,low
0.77,0.36,2,280,4,0,0,0,hr,medium
0.21,0.6,2,181,9,0,0,0,RandD,low
0.19,0.87,2,176,9,0,0,0,RandD,low
0.76,0.7,7,159,3,0,1,0,sales,medium
0.57,0.59,6,141,7,0,0,0,technical,low
0.72,0.44,2,207,6,0,0,0,RandD,medium
0.42,0.69,7,133,4,0,1,0,product_mng,low
0.19,0.92,4,227,9,0,0,0,RandD,medium
0.28,0.7,6,203,2,0,0,0,marketing,low
0.14,0.79,6,127,4,0,0,0,technical,medium
0.63,0.54,4,144,7,0,1,0,sales,medium
0.37,0.9,7,126,6,0,0,0,marketing,medium
0.54,0.58,6,161,3,0,1,0,hr,medium
0.59,0.77,6,128,8,0,0,0,technical,low
0.47,0.44,6,166,2,0,0,0,technical,medium
0.19,0.6,7,116,4,0,1,0,hr,low
0.31,0.48,6,197,4,0,1,0,hr,low
0.07,0.67,7,243,10,0,0,0,technical,low
0.09,0.87,2,238,3,0,0,0,hr,low
0.35,0.77,2,247,6,0,1,0,IT,medium
0.52,0.67,3,105,3,1,0,0,support,medium
0.7,0.37,3,295,2,0,0,0,management,low
0.39,0.43,4,308,6,0,0,0,management,low
0.51,0.39,3,149,8,0,0,0,hr,low
0.11,0.69,2,117,4,0,0,0,hr,high
0.58,0.59,4,173,8,1,1,1,IT,low
0.32,0.91,2,210,5,0,0,0,RandD,low
0.53,0.63,6,220,4,0,0,0,support,medium
0.69,0.44,5,126,7,0,1,0,IT,low
0.46,0.36,5,216,10,0,0,0,RandD,low
0.36,0.97,7,188,10,1,0,0,management,medium
0.55,0.66,3,109,2,0,0,0,management,medium
0.58,0.68,2,113,6,0,0,0,management,medium
0.18,0.4,2,156,3,0,1,0,management,medium
0.45,0.36,7,102,2,0,0,0,hr,low
0.41,0.36,4,237,8,0,0,0,management,medium
0.55,0.76,5,275,9,0,0,0,sales,medium
0.45,0.78,3,207,10,0,0,0,technical,low
0.26,0.53,3,271,8,0,0,0,sales,low
0.37,0.7,3,177,9,0,0,0,support,low
0.22,0.84,3,166,7,1,0,0,management,medium
0.07,0.83,2,297,3,0,0,0,hr,low
0.42,0.36,6,210,3,0,0,0,support,low
0.39,0.45,4,245,6,0,1,0,IT,low
0.4,0.88,3,161,8,0,1,0,IT,medium
0.47,0.72,4,211,7,0,0,0,support,low
0.45,0.71,5,264,3,1,0,0,support,medium
0.63,0.36,7,242,4,1,1,0,product_mng,low
0.35,0.53,7,209,4,0,0,0,marketing,low
0.76,0.64,3,138,5,0,1,0,marketing,high
0.57,0.84,3,295,5,0,0,0,product_mng,medium
0.39,0.5,5,214,8,0,0,0,IT,medium
0.5,0.39,3,260,2,0,0,0,hr,high
0.31,0.68,3,119,4,0,0,0,finance,medium
0.56,0.94,5,301,9,0,0,0,technical,medium
0.28,0.47,5,282,3,1,0,0,sales,high
